comment
पैसे से सब MLA और सब नेते खरीदे गये
✊
Super 💯
This is fuc thing
Aston martin 😢like who knows reality dhruv sir please cover this topic too🙏🏻
Section 304 me bhi 2 years ki panishment hi h bro
बहुत ही बुरा हुआ बाइक वालों के सथ 😢
Indian justic system = pakistan justice system  😢
👍👍👍👍👍
Brother  ap ki yeh video dekh k mujhy rona aa già.
We need some batman
Modi hai to Mumkin hai .
yah tu same pak main huwa
Good 👍
😢😢😢😢
#7:55 It was Personal 😂😂
❤Shushant singh rajput pe video banao bhai😢
"Doctors,Mla,Police, Juwenail board justices should be dismissed immediately"
Kanoon ke Raksha police ya jaj criminal ko support karne lage hamara desh Tut jaega
Sara system corrupt Ho Gaya hamare desh Ka jaj se lekar har Koi bikata hai aisi ghatna ke khilaf hamen hamesha awaaz uthani chahie wo Hindu ho ya Muslim aurat ke aadami
Same Case in Pakistan
"तिरुपति बालाजी लड्डू विवाद के बारे में एक वीडियो  बनाओ जिसमें हमारे देश की FSSAI की Responsibility  ओर FSSAI और सरकार की भ्रष्टाचार को जनता के सामने लाओ, जिससे की जनता जागरुक हो सके और FSSAI के licence को देखकर ही चीजों को ना खरीदे और FSSAI के भरोसे न रहे ."
ध्रुव राठी भाई आपसे अनुरोध है कि बाबा साहब अंबेडकर के बारे में कुछ अनोखी जानकारी बताइए हमारे भारत देश के लोगों के लिए
Hello🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵
Oya 👍👍👍👍👍👍👍👍🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵
😅😂😂😂😂😂😂😂😂
Co
"bro same incident in pakistan also you can search as karsaz road 
when a girl natasha killed daughter and father and also drink and drive case
and in just 1 month she got freedom because of corruption both countries situatuons are same"
What about salman khan? Why he is not in jail
Muje v awar krna tum sb ko... Naryan aacha god nhi h...
Indian sysytem😂😂😂
Vedant Mishra Should be punished for Article 304
What happend next in this case
Druv rathe sir save india
Isn't the poster worried tgat the rich family will sue him ?
Corrupt country.
Why give vote this MLA
Bilkul right
"Dhruv please check out the recent crash by a rich demon by the name of Natasha Iqbal, wife of Danish Iqbal. How this demon crashed an old Father and his Daughter and has now gone Scott free after blood money!"
🙏🙏🙏🙏🙏🙏🙏🙏🙏💯💯💯💯💯💯👍👍👍👍👍👍👍👍
Now it happens again in Pakistan
Judiciary system ek kachra(waste ) ka dibba hai
❤
Good 👍
"Exactly..hum peene wale ko rok nhi sakte.. peene wale aur peelane wale ko khud se rokna padta hai.  But yh baat toh mere chote bhai aur cousins ko bhi pata hai ki sharab peeke kabhi gaadi nhi chalana chahiye . Aur yh baat mere hisab se sabko pata hai. Sirf amir hone se rules and regulations change ho jayega yh bilkul galat baat hai .. punishment as an adult ki tarah hee hona chahiye. Jo insaan zindagi jeene ke liye kuch saal jeete hai ,usey time se phle hee maar diya jata hai toh . 
Marne ke baad koi amir garib nahi hote . Sab ek saman hote hai ,bas apna karm hote hai . Isiliye punishment bhi ek jaise hee hona chahiye."
Am i looking jolly llb movie in real life.
Jailed for 7 years and 10 crore rupe fine.
different rules for rich on both india and pakistan recently that same incident also happened in karachi and the lady driving land crouser and kill father and daughter lady was director of five comapnies
Bhai driveri nahin tha use kar mein vah ladka hi kar chala raha tha bhai live accident ke pass hi the ham log bhai really use ladke ko saja Milani chahie
Dhruv bhai jab Ham aapko dekhte Hain to aisa lagta hai ki is duniya mein naye abhi bhi hai sacchai hai
Sir make a video on topic of Balochistan
"Pune porsche car incident accused has been released, passed by bombay high court. Whyyyy?"
"1 months left for turning him 18, what's next?"
Please support me 😔😔😔
15:20
Very good bor
"Aurangabad ❌
Sambhaji nagar ✅"
❤❤
"Here in Pakistan, Nursery road accident killed 2 father and daughter several injured. Same drunk and high speed land cruiser. Killer aged 32 this is the difference"
Only a few will understand
😢😢😢
Dhruv rathee is legend for you tube ❤❤
Topic important 2013 accidents Aston martin in mumbai . ( accident boy very very very rich boy ) may be son of number one rich father.  U should ……..
😢
❤❤❤❤
"Ohh bhai kya knowledge hai apki 
Kya jankari rakhte ho ap 
Kyahi investigation karte ho ap 
Salute hai bhai dhruv 
That's why millions of people life you"
"Dhruv Rathee is Legend For You Tube 🔥🔥🔥

Thank dear ♥️♥️♥️"
Update?
5:00 he didn't know that drunk driving can cause accident and probably thought its just like coldrink
Champai Soren q chor ke ja rahe hai JMM ko😞😞😞
Champai Soren ka ek video bana dije brother plzz 🙏🙏🙏
I stay exactly on this road and I still feel so bad whenever I travel from here
Who will Dare to live in such Country. Nice Information Dhruv ji. Keep up the Transparent And Daring Work 👏👏👏👏👏👏
Abhi passport aur gadi mang rahe hai 😂
Vote for justice 🤬🤬🤬
Dhruv💯❤️🙌⭐👈
❤
येर वाडा ❌ येरवडा 🆗
"*सर, इस tricks से , आज मेरे वीडियो पर 500k Views हैं Thankyou* ❤"
today a similar type of incident happened in karachi yet  the injustice in both countries continue
Vote for Aston Martin 2013
Sir is any about this case
"Sorry bro thoda der ho jata hai apki video dekhne me 

.mai apko anytime any second follows karoonga .❤❤❤❤❤"
"This same thing happened just a few weeks back in Karachi, Pakistan. A daughter with his dad were crushed by a high speeding toyota land cruiser by an elite and the elite escaped thanks to her contacts with ministers and establisments"
🤗🤗🥰🥰💕💕🙏🙏🙇‍♂️🙇‍♂️❤❤
Jay Bheem❤❤❤❤
❤❤❤❤
🙏🙏🙏🙏🙏👍👍👍👍👍👍👍👍👍👍👍
Bhai 18th May ko mera Birthday aata hai
"Typical nonsensical baniya behaviour 😂😂😂


No doubt they r the biggest slabe community of bamand"
Viksit bharat.... Wah
Video on danish
Video on danish
Kya update hai sir is case par
I am sorry Dhruv bhaiya I was brainwashed... By BJP's propaganda... Now i can say you really opened my eyes.... Thank you
Pakistan and Indian social judicial and police department are of the same type.
"The same accident happened in Pakistan In AUG 2024 

The rich lady business named Natasha driving Land cruiser At very high speed and hit the bike 
Father and daughter died instantly 
And many people severely injured"
Rich people has premium version of justice
Gandhiji ka photo india ki currency pr kyu lgaya gya h
"Mera relative hai bhai 
Meri bhai ❤😢😢
Thank you dhruve 
But us ladke ko saja milna chahiye hamare Bhai Aneesh or uski friend ko justice milna chahiye 😢"
Salute
vai vo nashe me tha to ushe kase malum chalega wo kaya  kiya he toh usss hisb se 304a  sahihe
dil jeet liya drhuv .........ek ek baat sahi kari climax mein
He got bail and got his car back 😭 why don't you post video after that? Make video about that
Fortuner or tata safari ki jo video viral hui hai sir us pr bhi bnade video detailing me
Dhruv... Please make video on above case.... Father and son both are relieved on bail... Very important thing to know... Because people forget incidences and media is managed by such people.
Yes
Dhruv rathee sir you have to fight for poor people .Thank you.
Update?
Hoh sakta hai Porchse wale ne galat kiya hai but tum help karo India ake taki youtube mei awkwa mat felaw
Muderchood pahele Pure Indian toh bano
"This is so similar to the karsaz accident in Karachi, Pakistan just a couple of days ago, where an influential woman killed a father and daughter while driving under influence."
at 1:06 it should be 2 AM in the top left corner
