comment
"Sorry for the delay in videos, now I’m better ❤
Level up your tech career with SCALER. Register now for a FREE live class.
Check out: https://bit.ly/SCALER_DhruvRathee4"
Sir  history of a vote
Dhruv ❤❤❤🎉🎉🎉🎉
Satte king par video bana bhai
Ye  wire articke k jayada referncd kyu deta h
Lauruuu
K I  bbbi
"Very good jop Sar ji  

   🙏🙏🙏🙏🙏"
Nace
Oil seeds ........  Pr jb kissan ko uttam bhav nhi milaga toh vo 60 % hi rhga 30% nhi hoga
I think dhuru rathi hass ben buy'ed by BJP 😂
Worst Finance Minister from worst Central Government
Great job Dhruv Rathee ji 💯
Yogi baba takala😂😂😂
Yogi baba Bhagode  Baba😂😂😂
"Bharst BJP party bharst PM Modi sarkaar 
Jumlo ki party BJP"
How can this finance minister still smile?
12:46 bhoot dekh lia kya ???
👍💐👌👌
Who is here after the july budget 2024 😅😅
Shame on this Government which taxes common man and gives it to the rich.
"I  the local people of odisha train tragedy 2023 . Around 8 to 10 kilometers distance the actual point of accident. According to your video and the government around 300 people had died in this accident but really this dead no was grater then 1300.
I just wanted to say that why govt. Say this type of false to public why not true though they know the actual case what happened."
a true IAS aspirant become u tuber
"Edo
Maira
Wadrrantethe
Kunna
Moochunne
Rthe
Bajet
Kumarakathe
Va
Papountetho
Moochan
Anugal
Parayata"
Good information Bhai
Thanks
Chanda.chor.pm.modi
Mene socha competitive ke liye to padhana he Kahan se padhu to ye agaya video or dhruv rathee se behtar kon samjhayga
Logo se tax wasool krk hi to kam kray gy fiscal deficit 😢
Dhruv rathee before vs now ..same views in just 8 hours every video going viral
❤
SHAME on BJP Government
Who is here after next budget video
17:40 Body language ❤😅😊
"Rupee is falling due to gravity""

~Nirmala Sitharaman"
4 onka sath 2 onka vikas😮
Kaun kaun abhi wla video dekh ke aaya h
Sab Choor hai
28 july ko kon kon dekhraha hai..😅😂
Dont mid sir but union budget is announced at 23 rd july that is interim budget I hope you will correct it! Love from ajmer❤
New budget pr video bnao
Sab paisawala hi ghr lut leta hai
Ur very handsome and intelligent
"Chor hai sarkar 😡 
Garib ko lut raha hai😢"
"निर्मला सीतारमण एक बहुत ही धूर्त, बेईमान, लुटेरी, मनुवादी संघी गुंडी, जनता का खून चूसने वाली और डायन वित्त मंत्री है। बर्ष 2024  का बजट, देश की जनता को लूटने वाला डायन वित्त मंत्री निर्मला सीतारमण का खूनी बजट है।अब देश की ग़रीब जनता भीख मांगने के लिए कटोरा खरीद ले। निर्मला सीतारमण, नरेंद्र दामोदरदास मोदी मुर्दाबाद मुर्दाबाद मुर्दाबाद मुर्दाबाद मुर्दाबाद मुर्दाबाद"
"Stop advt in between, your program,which is concentration  lost,"
Upload Full budget video Please *
Very well explained
"This guy has no clue that budgets are not for lifetime yet he goes around yapping and spreading misinformation. 

What a joker"
New video sir please in budget
Modi se pahle ki sarkar to aise hisab Tak dikhati Nahin thi aap kahan the bhai tab
Good 😂😂😂😂🎉🎉🎉
💯💯🙏
Bjp hatao desh bachao
U r very right 👍
"Are bhai aap indexation ki baat karate ho per mahengai to bilkool nahi hai ab mahangai "" 0 "" ho gai hai is liye indexation khatam ho gya hai ye aap ko pata hi nahi hai magar nirmala tai ne indirectly bata diya hai"
Hii Dhruv sir Excellent job.Amazing Details.Great job Thanks.God Bless u Sir.
Dhurv rathee ❤❤❤ honest man  and a real indian ❤❤
Dhruv Rathi aapse request hai ki har saal Budget jo Announce Kiya jata hai wo poora hota hai ki nahi Iska Audit kar ke bhi vedeo banaya karo taki pata chale ki sb kagzi batein hain kya kyonki kam to kuch hota dikhta nahi main media to biki hui hai.
V good
Abhi ke budget pr ek video to banta hai dhruv bhai
❤
"Very well explained, simple language each sector explained now i really understood, thanks Dhruv ❤❤❤❤❤🎉🎉🎉🎉🎉"
Bjp wale jis rajya me jate hi..sirf yahi bolte hai..abki bar bjp sarkar bna do..es rajya ko n. Rajya bana denge😂😂😂har rajya me yahi jumla fekte hi😂😂bjp wale..sirf jumlo ki sarkar hi
Bjp wale sirf apni kursi nachane ko padi hai😂😂in logo ko janta se khuch Lena dena nahi hai..😂😂
Bjp sir jumla parti hai😂😂😂andh bhakto pe jumla papa😂😂bjp wale
Janta ke upper anab sanab Tex daal ke bjp sarkar..Paisa kama to rhi hi..par India ke logo ke liye Kuch nhi krti😂😂abhi aage 5saal aur jhelna padega bjp walo ko
Naukari aur rojgaar ke liye..abhi 5saal aur bikh mangte rhe ..bjp ko vote dene wale😂😂😂😂 naukari aur rojgaar ke nam pe sirf tum andh bhakto ko .jumla milega😂😂
Ye bjp sarkar grib aur kisan ka hak ka Paisa adani ambani ko de rhi hi...bjp walo ko garibo se koi matlab nhi hai..Des me mahgayi berojgari charam sima pe hai...😂😂
Bjp garib aur kisan ka hak ka Paisa kha rhi hi hi😂😂adani ambani ko spot KR rhi hi...amir aur amir ho gye ..garib aur grib ho gya😂😂sirf jumla sab ka sath sabka vikas😂😂
Bjp sarkar ki sari pol khol ke rakh dete ho bro😂😂bjp sirf jumla parti hi..jumla fekte hi par kuch Kam nhi krti😂😂sirf grib kisal berojgar logo ka hak ka Paisa kha rhi hi😂😂
Ab aapka budget par new video banana jayaz hoga....😁
"I respect you for your knowledge, but your information about farmer on which protest, also not only India other countries also see trouble more than India like Europe before vaccine, that time was very hard and it is very wrong to say that Indian government hiding the data because it can be search easily on google also Pakistan have also many death rate during covid not in India people who live in foreign countries they also lose job."
Very informative video
"Then why don't you tell about scheme for middle class and for women come in 2024, it's an old bajat which you are showing in 2016 to 2021."
Hence it's seems that at least our government doing something and it's giving there best to make India develop country and also I want to say that if we help our government then it makes the path of government smooth and easy to make India develop country. And I do best for my government to make India develop country in my field.
The new budget was launched in July to provide an update on the budget release video
बीजेपी की बुराई सुन अंधभक्त ऐसे बौखला जाते है। जैसे नेग न मिलने पर हिजड़ा अपना घाघरा उठा देता है। 😂😂😂😂
Bhai inflation 4% nahin 6 se 7% hai 🥲
Sir recent budget pe video banayi na
Vandhe bharat standard.....leaking roofs and collapsing bridges.
Full budget aane ke baad dekh raha hun 😢😅
July me kon kon dekha raha hai ??
नए बजट में एक वीडियो बनाओ भाई 😊
कभी जर्मनी के सरकार के बारे में बताते नहीं सुना है मैंने उसके बारे में भी बताओ 😝😝
Dharv Rathi is bakwas. His you tub channel should be banned in India. Bakwas
July budget video please 😂
Who is here after 2024 budget by nirmala tai
What will you do in 2029 better if say about that. Do't try to make fool the India
English bolne ka matlab ye nhi ki vo intelligent bhi he.........?
👌👌👌👌👌👌👌👌👌
"Bhai yr ye bkwas budget vapis krvana hoga salary toh bhdti nhi h faltu k tax development 0% 
Kindly make a new revolutionary vedio"
ध्रुव भाई कैलाश पर्वत के रहस्य के बारे में डिटेल वीडियो बनाओ प्लीज
Bhai ek vlog teri khathna ka bhi dal dena ki teri luli kub kati thi bss please yrr tu toh bada imandar hai issly evidence dede ....
Amir ❌ bikhari✅
❤
❤
Phir se ek video bnao 2024 bidget me.
Please upload 2024 Budget.....😊😊😊
"Recommended after new budget is introduced.....
Respect for Dhruv."
"Please make viode on july bughet 2024 , plz bro ❤❤❤❤❤"
New video do Bhai
Bhai 23 July wale par bhi video banao
