comment
"Part-2 will release next week. Thanks for your patience 🙏

KukuFM Download Link - https://kukufm.sng.link/Apksi/1ocn/9n2s 
Coupon code – DHRUV50
Special offer - Get 50% off on KukuFM’s 1st month subscription at ₹49."
Modi do nothing he nothing but a frode
Please dhru rathee please make a video on middle east countries
Sir please update about naga national full details
Nagas and kukis are enemies
Pls next history of Nagaland (India) 🙏
1 shan se jada hoge ak or video bana yoo na
The great work sir
Ur da best utuber ur news are superp
Tripura ka 1980 ka danga violence video lau
I AM TRYING TO MAKE A DOCUMENTRY ON MANIPUR CRISIS.I can't make it alone I need your help.
Congratulations 👏 Bro
Tripura ka story be banaye sir
Very nice presentation. Waiting for next part.
I'm from Manipur. You are spitting the fact but there are gorkhalis in Manipur who are getting affected by the crisis going on in Manipur. So I request you to speak for us too. You are doing a great work it's appreciable.
Very conveniently you hv ignored the illegal migration of Kukis from Myanmar to Manipur which has drastically changed the demography of the Kukis in Manipur .
"गोदी मीडिया, गोदी सरकार कर्फ्यू  नहीं लगाती लोकडाउन नहीं करती धारा एक सौ चौवालीस नहीं लगा सकता। मनीपुर मै ड्रग अफीम की खेती बंद नहीं कर सकते हैं बीजेपी सरकार। सबका साथ सबका विकास नहीं कर सकता है बीजेपी सरकार।"
Bangladesh freedom the 7 sister🇧🇩🇮🇳❤️‍🔥✊✊✊
New Part
Good but if possible share original photos of Manipur ….
Excellent info brother
From Where did you get zomi
❤❤❤
❤❤
"sir,Manipur cm N biren singh viral audio clip ke bare main video banaye
N biren singh Desh gaddhar hai 
kuki logo ke khilaf hai"
I'm from Manipur Kuki_zo community fully agree with you❤❤Thank you dhruv sir💞
Finally someone said the truth 💯👍
Sir Dhruv one video for regarding Arunachal pradesh history please.
Sir please make videos on Tripura too
Kuki Anglo war manipur mey nahi hy apki story Thora wrong hi subject to corration
मनीपुर आज भी जल रहा है राजा साहब मन की बात तो करते हैं लेकिन मनीपुर की सांनती के लिए कुछ नहीं करते वहां सभी कौम में केरोसिन छीरक दिया गया मोदी द्वारा बोट और अपने पक्ष में करने के लिए यही राजा की राजनीति है नफरत का घोल छिरक दो और राज करो वही वजह है जो एन बिरेन सिंह सत्ता में बना हुआ है जय हिंद जय भारत आदरणीय आपको नमन आपका स्वागत है आदरणीय न्याय जींदाबाद नफरत मुर्दा बाद आदरणीय
crocodile tears:magharmach kay aanso bahana is juli's sound ..............hhhaaaaaaaa
"Rathee, want to discuss for Manipur,our MP(ANGOMCHA BIMOL AKOIJAM)"
"Wrong information, what about poppi planning and roll of army in Manipur"
Update kijiye Manipur ka
godi media does not show this content😒
Nice
kuki is refugee in india ...................................................
Wa
"Manipur hadsha ,❌ history episode ✅ 😅😂😂😂"
Ek video banao sir Bangladesh crisis per bhi
Thanks for sharing 😊
Manipur Ki Violence Ko Creat Karnewala RSS BJP Ethnic Violence Kyon Create Kar Rahe Hain
"Sir, can u explore the legend Michael Jackson about his death? What are the facts about his death? 🙏🏻"
"you should declare a independent country for this tribe now, even though it is part of you country, you have been compromising laws for them for years, applying different laws for this land, even their culture everything is different and far from your country"
Thank you for this knowledgeable explanation Sir ❤
"Meiteis helped the kukies about the naga and kuki clashe, you can check  the prove and evidence"
Please do cover again after 16 months lots of  narratives are corrected..your history of Meitei 👑 are totally wrong and  lots of things are manipulated.. Please don't promote wrong history
বাংলাই  এতো অসানতি হয় নয়না
"रियलिटी ऑफ गोधरा कही नही मिला ब्रेन वाश करना तो कोई इस से सीखे
इसने सिर्फ मोदी के खिलाफ बोलना है 😂😂😂😂😂😂😂😂😂😂😂😂"
Dhruv bhai thank u ....love frm tripura ❤
"The ruling whites have always considered some tribes as savage and ungovernable. There were also some movies made to ""exploit"" this idea. For example, the very controversial 80s movie - Cannibal Holocaust. 😁😉
But surprisingly, the main theme song of this movie was very nice. This theme song was scored by Riz Ortolani."
मेथी लोगों को 89% लँड पे अधिकारी ना देना और कुकि को असेंब्ली मे कम अधिकार देना यही वज़ह है...कॉंग्रेस ने सब जगह हग ke रखा है bc🤬🤬🤬🤬
मणिपुर की कुकि क्रिश्चियन लोग जिम्मेदार हैं bc ...चाइना से फंडिंग और हथियार मिलते हैं कुकि लोगों को....
Bengal ke bare me kab bologe bc
❤❤❤❤
जाहाभी।हो।हंगामा।करने।वला।बाहारी।लोग।होतेहैं।सभि।लोगोके।।पता।होतेहैं।
What a clear-cut explanation 🎉
SN911726
love you dhruv vai.
Dhruv rathee sir ek video hamare India ka mitti ke liye banado jese ki pehele hamare mitti me fasal jada ugta tha ub jada fasal kyu nahi ugta hamare mitti ka kya hua kisan bohut samasya me hai please ek video
There was no Anglo Kuki War in Manipur......
Inner Line Permit was introduced by Britishers in 1873. Don't manipulate the truth Dhruv rathee. Make videos truthfully.
yiu are right bro...
