comment
CORRECTION: I made a mistake in the video. The organizations made by Shyam Manav and Narendra Dabolkhar are different. Their name sounds similar and both are against superstition but it’s two different organizations. Apologies
Marchod tu saal come challenge you confess dal
Dhruv rathee pl make one video on Muslim baba na bcz only target hindu marchod chuitya
👍👍👍👍👍
"Dhruv brother you are a great man.
Love From Bangladesh"
Agar isme record karke voice ko bhej sakte ho mai aapko batata aapki au.....t..!!!
"2 चीजों में ही कमाई हैं 
नेता बन जाओ या बाबा"
Abee bewakoof you are not saying about bageshwar dham you are saying about different people and baba httt kha ki batein kha see jodra hai pagal admi
"Well said, correct. Dhongi,pakhandi babao ka Janta bahiskar kare kyoki ye aam janta ko gumrah karke apna swarth pura karte hae."
Great respect for bageshwar dham 🙏🙏
Please Raise voice sir?? Andhera pradesh deputy CM .PK
"agar aisa farzi baba hota toh anant ambani ki shadi mein persnal jet plane mein nhi jaata 
jitne ek bade aadmi ke meetup me log nhi hote utne inke pass log aa jate hai laghbagh 25000-30000 log 
respect to bhageshwar dham 
jai hindu"
Good analysis 18:50
Politics hai sab
Ek video Sai pe bhi bnao jisse sabko unke bare me pta chl ske
Ho rha bhai school drop out krke bacche baba ban rhe h 😂😂
Baba sirf fraud hai
Bhaiyo hamesha dharm ki batae dharm guru se hi karni chahiye jiska kam h usi ko karna chahiye or hamesha dono paksho ki sunani chahiye agar ek video tumhara mind divert krti h to fir dikkat h 😊
Camco ki मीडिया😂
Bhai tu kuch bhi bana par hindu religion par nahi
You are froud
😡😡😡😡😡
Jabadast
Great❤
"Mujhe laghta aapko bhi udhar Jana chahiye ,( bajeswar baba Kai pass )"
Hahaha pakhandiay 😂😂😂😂😂
Namaskar sar
Your muslim because your exposed hindu
Fake video 🤣🤣🤣🤣
Fake YouTuber
Alhamdulillah we are muslim 👍😇
Shyam Manav sir was right and they called this Bageshwar Dham Scammer for a face off but he refused to come.. Bahot bada chor hai ye sala 😅
Hum sab ek honge tab he bharat ka vikas hoga babao ko choro kitabon ko uthao or carrier pe karo bruhhh😊😊
Hamare baba Kai name pr vives chahiyai
❤❤❤
Aak bar jaake aa unke pass fir bolna sala
Are chup ho ja bajarang dal wale tera ghar buldojar se tod denge
BETA PAHALE KHANA KHAKE BODY BANA
Not real
Aapka papa ke papa hai bageshwar dham sarkar
ध्रुव राठी ❤❤❤लव
Jab tere jaise chutiyo ko log follow kr sakte h to log kisi ko bhi follow kr sakte hai 😅😅
Its right👌
Kabhi mullo ke bhadkau bhasan par bhi swal uthate
dhruv rathee ko chappal marne wale like kare 💯🤬
Ye dhuruv pura muslim h
Jai sri ram    jai bageshwar dham ❤❤❤❤🎉
Dhirendar sastri tokhud murkh hi murkh log iski bat sunte hi bah re baba
You are the best Bro
U. R. Real HEROOO
Bhot khub
