comment
"🎥  Join the The YouTube Blueprint - Full Course: https://academy.dhruvrathee.com/youtube
Use coupon code: WIN41 for 41% discount!"
kya kia jae?
😮😮😮😮😮
❤❤❤❤
कोरोना के समय में नकली दवाई का इस्तेमाल हुआ है लेकिन अफसोस बोलने वाला कोई नहीं😢😢😢
"मोदी तेरा तेवर पुराना, चोरों को डाले दाना"
"Hence Proved 
This Video is reality 👋👋"
Only Congress
"Hamari sarkar hokar koi faidha nahi hain jaan bachane ke bajaha jaan lene pe tule hue hain aaise logo ko swarg main  nahi narkh main jagaha mile, good video dhruv  sir❤❤❤"
Thankfully
D R sir hamare pension keeliye awaz uttavo pls🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 BHAI PLS
Truth is ✔truth l salute you ❤❤
Vaccines se related bhi ha
❤😂very good vedeo
❤very good
"One man army, love dhruv"
Dhruv INDIA 🇮🇳 ♥️ ❤️ 😍 🎉
रामराज्य
I hope you are rewarded with a Noble Prize for this kind of reporting. My highest regards for you Dhruv. I wish you start online news or some written material  as well. Simply Bravo!
Ab ch***r hai ek tarfa hai ye sarkar ine paise chahiye bs logo ki jaan inke lie koi mayene nhi hai
Hope you hav uour own news Channel
Aapko bahut bahut dhanyabad hai
Good 😊
ok so my concern is to the doctors ki agar aapko pata h phama companies ke fraud ke bare mn toh pls harmful and banned meds patient ko na de pls...
"Please don't put musics in videos, very annoying"
The reason why Virat Kohli leave india and settle in London
भारत देश बर्बाद हो गया है
Dhruv Rathi jindabad .
❤ good 👍
ध्रुव लाठी जी दवाइयां बहुत महंगी इस समय बिक रही है दवाइयां के ऊपर भी वीडियो बना आप
Nice
"Good luck bro You are a Successful YouTuber 

Mai bhi Tumhare jaisa बनना चाहता हु। ❤❤❤"
Kiddr गए आजकल कोई वीडियो nhi आरी अगस्त 2024 के मुद्दे 2026 में उठाना wah raathee ji
Pakistani 😅
Bro is manipulating us when it comes to politics everyone dont believe on him first make ur own research ❤
❤🎉
Great Dhruv for information
Jay hind sir ji
"@dhruvrathee 
We want a video on the latest case of Kolkata doctor rape and murder case sir
And the violence against doctor
This is serious
I am a mbbs student myself
A request
🙏
We are trusting you with our voice sir"
Dhruv u r real eye opener for me🔥🔥
Make video of hindu genoside in Bangladesh and hate for hindu not being hate for any party
Indian tiger dhuvrathee❤
Very good jop Sar ji  🙏🙏🙏🙏🙏
भाई को सलाम
कुछ गलत लगे तो माफ कीजिएगा सर मगर आपके पास इतने सबूत है तो आप सरकार पर केस क्यों नही करते
जय हिंद जय भारत जय कांग्रेस आदरणीय 3 दीन से दुशासन बाबू के राज्य मे बिजली हमारे यहां नहीं आ रही है मोबाइल चार्ज करने में परेशानी रही है सुलभ होने पर आप से फिर जुड़ेगे आदरणीय आपको नमन आपका स्वागत है आदरणीय जय हिंद जय संविधान आदरणीय
no money use for people favour
we can seee how skm wins 2k24 election
❤❤
Respect from maharastra bro 😊
Good information. Thanks
❤❤❤❤
I'm Big fen sir
Dear Dhruv please domt use WHO as a reference if u want more details we can interact outside here
Har Har Mahadev 🕉️🌍🙏🪷
आज मेरा birthday है लेकिन 0 like h भाई 😢
Ye chor machaye shor
Duruv.rathi.ji.apkekhulashe.ka.slam.desh.ka.patrkar.sadhi.bikahuya.hai
Electral.bond.chanda.chor.pm.modi.apke.khulashe.ka.slam
😮😮😮😮😮😮
Right bro
❤
Never ever go to consult allopathy doctor and use that medicine
"Respect ur effort 
To inform us❤"
DhruvRathee sir tumara video upload Karu ga Ripley please
Are Rathee sir to dhoti khol diya pm ki😂😂😂😂
"I wonder why he chose to ignore the fact that this issue regarding electoral bonds was not raised by the opposition because they too were hand in glove with companies. If you are presenting facts, at least  present it with unbaised information. Why this selective accusation?"
This aligns with the web series “PILL”
😮😮😮
Horrible government. Thanks Dhruv.
"Zydus cadila , glenmark ,torent  pharma , cipla , Marion biotech , maiden , Quaramax , digital vision pharma .."
Sir I am requesting you please make a special video about Bangladesh😢
Ye vido kejriwal ko dekhni chahiye
Agr apko itna hee expose krna ki aadat hai toh ankurita sharma ka case ko support kro na.....
