comment
Happy Diwali! Make sure to watch the video till end to truly understand everything 🙏
यह तो टुन्नी यो का पापा निकला ।
Ram sabhke hai
Ik clip peaceful community pr b bna .. yeh bhedhav q
Sahi hai bhai ❤❤❤❤
Per bhi apni rai diya kariye kripya
bshi.to.mosalman.ha.islam.ka.saca.bata....
"Wah Dhruv rathi vah kya video banaya hai! Gajab! 
Aapse vinti hai aise hi ek video mohammad sahab aur ek Christ par bhi banao. Aur hamko jyada badhiya samajh ayega ki vo video kartoon animation ke sath bana do, bhai maja hi aa jaye."
"*धर्म का मतलब होता है..*
*धर्म रक्षती रक्षित:*

१) धैर्य= इंद्रियो को नियंत्रीत रखना.
२) क्षमा = बुध्दि को बढाना
३) संयम = ज्ञान लेना
४) चोरी ना करना= सत्य का आचरण करना
५) मन की स्वच्छता = शांत रचना

क्या कोई स्वयं को हिंदु कहनेवाला ये ऊपरवाली एक चीज का भी आचरण कर रहा हैं..? 
कोई नहीं। 
फिर ये हिंदू धर्म का पाखंड लोग क्यो मान रहे है़..??
कारण ये तमाम हिंदूलोग इस हिदुस्तान के सबसे बडे पागलखाने के रखवाले हैं..!

*_हिंदू धर्म एक धंदा हैं पढा लिखा भी अंधा हैं..!_*"
"Mr Druv Rathi you are the only Young Man of India having Scientific Temperament underlined unddr Art 51(A)(h)(i) Consitution of India.
Pleass distribute *सच्ची रामायण* of Ramaswany Periyar, and Adv Lalan Singh Yadav. 300 Ramayans are just mythes.. Metamorphic..or totems written after 7th century by  brahmin Adi Shankarachara team  for entertainment of illiterate cattle class."
"Rss.. hey ram to jai shriram..!

Andhbhakto..
Ram ko nathuram se bachaye..!!
Muh me ram bagal me nathuram..!!"
