comment
"If you are an Indian who cares about the country, share this video with your friends and family. It can open their eyes if it's still not too late. Jai Hind 🇮🇳"
There is huge need of young  leaders in Indian Politics like uuu💯
"मैं तेरा हाय रे जबरा हाय रे जबरा 
फेन हो गया ❤❤❤❤
आप एक सच्चे देशभक्त है राठी सर ❤❤"
Silent lion
Jay Hind
Jigar lagta hai sachhai batane mai❤
एक दम सही बात है भाई देश को मोदी सरकारने बरबाद कर दिया हैं
🇫 🇦 🇰 🇪  𝗜𝗡𝗙𝗢𝗥𝗠𝗔𝗧𝗜𝗢𝗡
Ok bro is bar bot kagres dalo
Dhruv rathee great
Dhruv rathe is lol
"90% people in India doesn't know about what is democracy, and it is sad reality for india"
Only congress ❤
LATE ATAL JI
Rajasthan pe video banaho 🙏🙏
😮😮😮😮😮😮😮
Avtr😂😂😂😂😂
😂😂😂😂😂😂😂😂😂
Good
This video should be telecast on the news TV channel for the reality 😢😢
Bharat ka asli mard 💪✅
Bhodk..dam he to congress k bare me video bna...halala ke uper video bna..
Bhai lagta h dhruv rathee ka underworld don se link h❤
Or kanagana unka maa he
Aapko dekh rahe the vdo me carry minati k sath.....
"Mai let se video dekha hu 
But I relayed 
Modi is good but very bad"
❤❤
Warna wo din dur nhi ki hum log v ek nokar ban ke rah jaaye
Aawaj utho
You're a CIA agent
Ap akele hi kafi ho desh ke liye
Dhrouv rathe jo kar rahe h desh ki bhalyi k liye hi kar rahe h janta ko jagkruk karna ek deshbhkti hi to h
Good job bro❤
"You have no rights to tell on my country 
You are earning money from my country audience 
You are taking money from oppositions 
You are fake bro 

God sees everything"
Atal bihari vajpayee ji
😂😂washing powder modi😂😂
Democracy till and 😢
❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉🎉
Right sir ❤❤❤❤❤❤❤❤❤❤❤❤❤
❤ TV show Kiya जाएगा ❤ अब आपकी सोच को ❤
Tu katuoo kaa muhh me lelee MOTHERBOARD 😂😂 LEKin tu kuch nhaii Kar sakTa haiiii
Bohtt Bada FaRra Bana kar diyaa haiii Tujhee Vijeta dahiyaa ne 😂
Reality of video
Modi d great. With zero cost u can get job / u can be an officers. Desh on Dikxit bharat 2047.
MAHARASHTRA
📺👌
🇮🇳😢
MODI JI NE WAR RUKWADI PAPA😂😂
"Who is watching this in 2029 , Before election ..."
Atal bihari vajpayee ❤❤❤
"Washing powder modi, best song ever"
Good job dhruv Bhai ❤
Atal bihari vajpayee the best
Alaways modi fans ❤
"जैन जैसे veg सोसाइटी में non vegetarian को not allowed कहा जाता है। तारक मेहता का शो देखते है इनमें non vegetarian कोई बंदा बताया है। अब्दुल एक मुस्लिम है तो उसे भी सोसायटी का हिस्सा नहीं माना गया है। क्योंकि, मान्यता है मुस्लिम अधिकतर non vegetarian होते है।
     अगर, सोचो संपूर्ण देश कभी जैन धर्म के हाथों में चला जाता तो non vegetarian खाने वालों के साथ न्याय में रह पाती!
      वो भी कहती वोट करो। अगर वोट non vegetarian ही जीत पाते फिर भी जैन राजा सक्ती कराता।"
Atal Bihari Vajpayee
अगर सलमान खान बीजेपी में शामिल होते हैं तो बीजेपी वाले कहेंगे हिरण ने सुसाइड किया था 💀😂
Atal Bihari vajpai
👌👌❤️❤️🌹
Assam 🎉🎉🎉
अटलबिहारी वाजपेयी जीरे सहमत है
Alalbihari
भिकारी मोदी गरिबोसे भीक मांगता हैं 😂😂
