comment
"Hope you learnt something new :) 

🤖 Join the Master ChatGPT - Full Course : https://academy.dhruvrathee.com/chatgpt
Learn to harness the power of ChatGPT to transform your life! 
Use coupon code: LAK40 for 40% discount! Offer only valid for the first 400 people."
"5:00 you forgot to add that in addition of declaring itself a democracy it also declares itself as a Islamic country officially where non-muslims cant buy land & get citizenship. It doesn't suit your agenda & likening of your audience, isn't it..?"
Rapist country me kon tour pe jaega
Vote for education not for election.
PPM और PNC की सरकार मालदीव को बरबाद करने पर तुली है अपना सरकार चलाए मान रखने के लिए।
Nahi krna buy nind nhi aa rhi toh time pas krne nikla hn😂
"literally, maldives ko grow karne mein india ne help ki, and maldives ki government ne india ko dump kar diya, betray kar diya, then jabh voh debt mein chali gyi then vaapis india ka sahaara lekar apna debt clear kiya
then critising india?
sarkaar achi ho ya buri, isse bahut fark padta hai..."
MDP ka logo dekhkar akali dal ka logo yaad aagaya :p
Tu teri hushiyari tere pass rakh😂😂😂😂😂
Kuch saal me chaina ie loan interest me Maldives dub jayega
Dhruv ❤❤❤🎉🎉😂
But army ko wapis lay janay may hath kaya ha unho nay bulaya UN ki country ab wo Jo UN ki govt r log Keh rahay ha we do not want indian army to q NAHI India wapis Bula rahay waja it's mean qabza krna chahay
Nepal kyon karj mein dubi hai bhai 🎙️🎙️✈️✈️🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵💿💿❤️🫶🫶🤔🤔🤔😇😇🕴️🕴️🧎
What are you talking bro. Not understanding what is your point.
Maldives uski maaa naka saka. indian ko gali di....to  kya kar sakte ho dekh hi liya.......he ..and tu bhi sambhalke rehna...India ke bare jaise taise bola to  kya kya sunega...o samjlena.....
should add geopolitical videos in playlist
Hello
Nobody gives so much money and assistance to a country without some personal agenda.....why is that India so concerned about Maldives.... it's the same for Bangladesh.....why India so concerned about hasina being in power.....
👌
Useless dhruv pakistani agent
India will also out from Bangladesh
Very good jop Sar ji  🙏🙏🙏🙏🙏
"Correct your pronunciation-""SAGAR'.....Dhru*t rathi😂"
"In International Affairs 
U better Investigate Properly N Make Content Mr. Dhruv 
U r the FigureHead👉🏻
Everything U speak has the Impact On People's Mindset
Hoping For Ur Future Best Probe...🫡"
"Maldives 🚫
Moldives☑️"
लोगला हिन्दू है
Bangla hindu par video banao
Kulangar Dhurv Rathe of Hinduism
Aap sports ke uper video banano
Most muslim country hate Hindus and india
Hume Maldives kyu itne money nhi dena chahiye stop 🛑🛑🚏🚏🚏🚏🚏🚏🚏🚏🚏
Hume Maldives pr kbja krna chie ✅✅✅✅✅✅✅✅✅✅✅✅✅❤️❤️❤️❤️💯
Hume Maldives pr kbja krna chie ✅✅✅✅✅✅✅✅✅✅✅✅✅❤️❤️❤️❤️💯
Hume Maldives pr kbja krna chie ✅✅✅✅✅✅✅✅✅✅✅✅✅❤️❤️❤️❤️💯
Tu kab tak Yun Hi kutton Ki Tarah Modi ke khilaf bhokta rahega
Tu pedha huya hai usme bhi modi ji ka hath hai 😂
What a rhetoric and parroting of the BRI with American narratives? When will India improve or correct? Down Syndrome!
"3:11सागार ❌
         सागर✅😅😅"
China ka bhi godi media hai 🤔🤔
🎉
Modi go to lai
Seam to seam sahi kaha last me
Agar Maldives ko Indian Military nahi chahiye to why would India forcefully keep it's military their?
❤
India ko maldiv konkoi support nahi karni chahiye
"I am very much happy with the video of Maldives.Actually I was not aware of the Maldives.Thanks ,Dhruv for the video 📸 of Maldives Island.We need to know more videos like this.Thanks very much."
"please make a video on bangladeshi quota system🙏🙏🙏,our media is more corrupted than india, please sir"
Tu bhi to nafrat failata hai jaise is video per kaha godi midiya 🤬
😍😍🥰🥰
Chalo it will benifit our own nation indirectly
Mera bhai Dhruv
ChatGPT is not permitted to be used in many Universities for assignments..check it out...!!!
Boycott Maldives
"I am from Maldives. We, as normal Maldivian citizens, don't have any problems with india or indians. This is all about money. One party gives big contacts to indian companies who give politicians their cut. The other party gives projects to chinese companies who give their cut to the corrupt politicians. That's the issue. Nothing else. Same thing happening in india and the rest of the world. Gives politicians money and steals from the rest."
❤❤
❤
तेरे मा की .. मे तहे दिल से सेवा करुंगा aur कहुंगा ऐसा फिर मत निकालो माताजी
Boycott Maldives
Over editing 😂😂😂🎉
He is my real son😂😂😂😂😂😂
❤
ma na app ko pahala bhi bataya tha ka muja zyaca jahaz wali 🔎🔍🔎🔍
You are one dirty Indian you Tuber that who criticize Indian national
"Video aapki aachi hai bhaiya, but kabhi Indira Gandhi ki emergency ke time ki aur PM Rajeev Gandhi dwara 1988 me Shah Bano case me kanoon bana kar Muslim tusthikaran ki Politics ki gayi thi, uska bhi video bana dijiye."
❤❤❤
India is not good country.
Mohammad Moiju is 100% Right 👍👌
जर्मन sheferd
Bharat mei Hindu hi Hindu ka dushman hai.
पप्पू के लिए वीडियो बनाओ
एक सांग है वो दुर के मुसाफिर हमको भी साथ लेले हम रहगय अकेले हम रह गए अकेले यही हमारे प्रधानमंत्री मोदी है जो अकेला सांड के तर सत्ता चलाना चाहते हैं जय हिंद जय भारत आदरणीय
जय हिंद जय भारत जय कांग्रेस आदरणीय आपको नमन आपका स्वागत है आदरणीय
Modi is Israel's puppet - there's no doubt about it!
Please video on hamster combat types tropic❤
"its strange....you are in support of India.
no other way  as facts are well known to everyone,"
Ye bo vanda hai Jo Bhartiyon ko Bharat se hi nafarat sikha Raha hai
Kejriwal ka gurga
Jay modi jay hind
"China doesn't have any issues in spreading its influence just because they don't have people like Dhruv R@thi, Arundhati R@Y,CPI(INDIAN VERSION)...."
Tum khud hi kisi rajnetaon ke shikar ho rahe ho ravish Kumar hakikat per baat karte ap Yuva umra ke ho Modi Sarkar nahin Kalyan Singh atal Baba aur tamam bahut behtarin neta hai Jaise Pakistan mein ISI hai uske badle mein Bharat mein RSS donon Sarkar ki read hai piche se khel yahi donon khelte Hain kya kahoge iske vishay me hamare Desh v Pakistan ke sabhi leader lagbhag acche Hain Jo aur Desh tamam I lando  per kabja kiye Hain uske bare mein to jankari nahin Bata rahe ho tumhare Jaise Mahatma Gandhi Jawaharlal mahan vyaktiyon ko dekha gya hai ye log bure nahi hai sub musalaman bhi bure nahi hai main aapko kaise ichcha prakat karoo
China main bhi godi media 😂😂😂Mtlb kuch bhi
i Love allah Maldives >>Palestine❤ no india no
Excellent analysis 🙏😊
tu bas logo ka brain🧠 wash kar
People say if your people become enemy don't need of enemy 😂😂
झाट ुपत लिए मोदी जी ka
God bless you
FROM LAHORE PAKISTAN ❤
FROM LAHORE PAKISTAN ❤
👌👌
कब्जा मर दे क्या 😂
3:00 m
You should try to connect yourself with this video...maybe you will find some similarities between you and India out people..
India Out 🇧🇩
"Oops, Am I a bad guy now? 😂"
Indiya out bangalades
Pagal chor tu he
Ren.lotha naga
और आम आदमी पार्टी के दलाल
Bro mota paisa mila hai aapko congrats pati ke taraf se
Ese topic pe video bana naaki kisi ke liye bhadkane ❤
Neet exam scam
जर्मन शेफर्ड आउट ऑफ़ इंडिया जर्मनी का कुत्ता भारत में नहीं रहना चाहिए
Rathi agent
Beta tumhe yehi pradhanmantri mile hai...chutiyapa video banane ke liye...
"Well tried bhai, lage raho bhai"
Koi be bjp ko vote na dena 😢😢
Deshdrohi hai dhruv
एक जर्मन शेफर्ड कुत्ता पालने का सोच रहा था मिल ही नही रहा है एक दिन देखा था पता नही कहा गायब हो गया है वैसे जर्मन सेफर्ड कुत्ता बहुत वफादार होता है अपने मालिक का जैसे एक जर्मन शेफर्ड कुत्ता केजरीवाल का वफादार है।
एक जर्मन शेफर्ड कुत्ता पालने का सोच रहा था मिल ही नही रहा है एक दिन देखा था पता नही कहा गायब हो गया है वैसे जर्मन सेफर्ड कुत्ता बहुत वफादार होता है अपने मालिक का जैसे एक जर्मन शेफर्ड कुत्ता केजरीवाल का वफादार है।
एक जर्मन शेफर्ड कुत्ता पालने का सोच रहा था मिल ही नही रहा है एक दिन देखा था पता नही कहा गायब हो गया है वैसे जर्मन सेफर्ड कुत्ता बहुत वफादार होता है अपने मालिक का जैसे एक जर्मन शेफर्ड कुत्ता केजरीवाल का वफादार है।
एक जर्मन शेफर्ड कुत्ता पालने का सोच रहा था मिल ही नही रहा है एक दिन देखा था पता नही कहा गायब हो गया है वैसे जर्मन सेफर्ड कुत्ता बहुत वफादार होता है अपने मालिक का जैसे एक जर्मन शेफर्ड कुत्ता केजरीवाल का वफादार है।
"Save Bangladesh, keep India away"
Promoted राम मन्दिर
modi ko islam se problem nahi indian muslims se kyuki dubai mai voh jaake gale lagaye aur maldives mai bhi voh rellations maintain rakhe until maldives ke ministers ne baat kharab ki . indian muslims terrorism promote karte hai so kyu religion ki baat na ho
rahul gandhi pura desh ghumke itna nahi tourism la paya jitna ek insaan ek jagah ja kar tourism bana diya modi modi
"Newest comments like why are you doing this video?😂😂 
ANSWER - Same reason that you are here to watch simple come on atleast use that much brain 😂😂
    
another criticiser who is wrong you didn't mention?😂😂
 ANSWER - such stupid question😂.He said it clear "" nafrat ki rajneeti """
❤❤❤❤❤❤❤
"Peacefull Community
Sometimes I feel only 1% Muslims are there whom I can call brothers ,rest are evils"
We are not learning anything from your videos
❤❤❤❤
Apni aukd bhul gaya maldive 🤑
Bjp
👎
Rathee sahab kha indian tourism ko promote karenge unke hisab se to statue of unity kuch khas nhi hai
Paisa kamane ke liye ya rupya kamane ke liye
Aap yah video kish liye banate hai
MODIJI HAS BEEN CHOSEN BY THE PEOPLE OF INDIA. HE IS A STRONG LEADER AND VERY POPULAR IN THE WORLD/
"That's why we vote Modi ji...
He is a Gem."
"Maturity is when You realise both Maldives and Lakhwadeep are 99% Muslims  

Beautiful"
Very good
"Why u r involving in Maldives internal matter 
U do a video which supports lakshadweep tourism"
Isko dekh ke mera khoon khaulta hai 😑
"You can't touch BJP in international affairs dhruv, because ur master is there handling it."
Rather darne ka nahi.
"देश द्रोही के channel मे क्या चल रहा है कभी अपनी पापा के भी बारे मे बोल बेटा, केजरीवाल के चमचे 🤮🤮🤮🐷"
Bhai teri baat asi kyo samajh aarhi h to totally ghum fir ke modi kohi gherta h aur Mai modi ji ka koi supporter nhi hu lekin tujhpe doubt hota h🤔🤔
Bhai 2 mahine pahle jab bhi app ka video aata tha. Me same day video dekhta tha. Ab app ka video boring lag raha he. Ek award nehi mila isliye keun apni talent waste kar rehe ho.
"Arey Bharat ki burai nahi ki tumne is video me 
Ab Rahul paise nahi dega tumko"
आयेगा तो मोदी ही  🔥 🛕
Who is wrong? Your Dad
"Supporting tourism in lakshadweep is a great thing. But as tourists we all need to make a promise to not pollute the land and water. All those remote destinations in india gets promoted only for people to flock there and ruin the place. 

It's not just lakshadweep but most tourist destinations in india are like that. We go and pollute including myself a few years ago that needs to change. Government should implement schemes that promote cleanliness in tourist areas and we as citizens should follow those rules and keep our beautiful nature clean and clear."
Bhai sahab ap jesa gira hua prani mene aaj tak na dekha h na dekhunga ap kuch views k lie jo desh ka bhala kr rha h use hi dictator bta dete ho kbhi ap ram ko kalpanik keh dete ho bhai ap to mix version adha indian adha foreigner ap jeso k lie to shri ram kalpanik hi honge kunki ap jeso ki to nationality me bhi milawat h apne views bdhane h bss ap logo se itni request h ki bss hindustan ki janta ko miss lead na kijiye wrna hum majboor ho jyenge apka galiyo se swagat krne pr
"People call Modi a Dictator 😂
But Rajiv Gandhi killed more people indirectly, innocent Tamil people killed in Srilanka 🤬"
He call modi pm modi its first time or he said this before 😂😂
PM modi kuchh bhi achchha kare na to ye Tod padod kar kuchh ulta hi matlab batata hai aur kabhi bhi achhe kaam ko appreciate nahi karta hai ek tarah ka sleeper cell hai youngsters ke dimag se khelnraha hai
U should also talk about what stuff Indian army was doing there in Maldives
Waha ko to bacha le India ke piche h sale tujhe kuch sach pata h
Jarman ke gulam😂
"Modi : ""Agli baar Maldives mein BJP sarkar"".
😊😊😊"
हरामखोर धुर्व राटी
Bahi laksh deep per Apne log rayein phir in kahirbmaldev per attak karo aur jo na mane use samunder mein fake do aur apna bnna hai mald3ev😊
