comment
"READ BEFORE YOU COMMENT: This video was made before Sheikh Hasina left the country and before the violence against minorities in Bangladesh happened. An updated video will be released soon. 

For people living in Bangladesh and Pakistan, the original Youtube course link wasnt working. They can buy the course from this link here - https://academy.dhruvrathee.com/l/c45f2298b2
Use Coupon code: ELVISH420
For everyone else, this link would work - https://academy.dhruvrathee.com/youtube"
Puri desh me 4 lakh se bhi jada bande mara gaya
We want justice for Genocide by Hasina regime
"Durv rathi❌
Durv khan ✅"
I love u
Where is your video about durga idol damage and hindu opperastion?
Wow! your Bengali was pretty well!
❤❤❤
Druv khan 😂
Watching from Dhaka - Bangladesh ❤️🇧🇩💚
Not a single word from you about Hindus being killed in bagladesh
❤
"Jo tum log soch rahe ho ki bar bar bharat ko Target karake bharat ke logo ko bhadakane me saksham ho jaoge itana ashan to nahi hai.

Kair ye baat to tumako chunav me hi pata chal gaya hoga."
Thanks a lot Dhruv Rathee 🇧🇩
Bangladesh m hindon pe tax lga h.. ispe kuch vichar share krne ki himmat h???
Pls make video about current situations in bangladesh
❤
I guess this fraud earns this much views and subs coz of muslims...
Hasina dictator
I like my Bangladesh flag behind you
we are Win 💪 Bangladesh
Bangladesh 🇧🇩🇧🇩🇵🇸🇵🇸🇧🇩🇵🇸🇧🇩🇵🇸🇧🇩🇵🇸🇧🇩🇵🇸🇧🇩🇵🇸🇧🇩🇵🇸🇧🇩🇵🇸🇧🇩🇵🇸🇧🇩🇵🇸🇧🇩🇵🇸🇧🇩🇵🇸🇧🇩
justice for Bangladeshi hindu
DRUV RATHE SIR THANKS FOR THE VIDEOS
THANKS DRUV RATHE SIR অনেক অনেক ধন্যবাদ স্যার।
Hello mr so called secular now why you are not making videos on killing of minorities in bangladesh. Lot of chakma has been killed till now by islamic cult... Now say something..
I am siya Muslim and I will not drink a glass of water from Sunni Muslim
"Protest Against Kota System=❎❎❎❎
Protest Against Hindus= ✅✅✅✅✅"
