comment
"Must watch the part at 21:08. Share this and we will together reach out to all 100 Crore Eligible Voters in India! Jai Hind! 

Extension of the Happy Holi sale! Link to Dhruv Rathee Academy here: https://academy.dhruvrathee.com/home
Use Code: HOLI50 for a flat 50% discount on both courses! 
Offer only valid till 4th April, 2024."
modi k liye desh ko ek  din ..desh ko bechna padega 😢
Tu bhai vafq board aur Congress ke ghotale ke video bana
"Modi ji me power to h.....iske top popular videos me modi ji ke uper he h.....

❤❤❤Modi ji bechora ka ghr chla rhe hai😂😂😂😂"
Dhrub Rathi sir लाखो बार प्रणाम for True mformation
❤
Great very great journalist Dil se salute Jay Hind
Congress Cancer 🎉
Hamara Desh Abhi Aazad Nhi Hua He 😢
Abbe chall chuchundar
Dont mess with Modi 😎😎
Very good
10:15 Arre ye nhi to or kon? 😂
Chapri
Narendra damodar das modi the dictator of India.
Dhruv nice video
Thank you
Amit
You are saying right things but some people assert that real dictatorship is in west bengal. Which is completely true and you should add that too. You have mentioned it in one of your interviews But andhbhakts say you are brainwashing which is completely false. Modi has taken all central agencies in his hands including media. But mamaata cannot do that at all. So it is nonsense. We should consider all factors. However one thing to note is in 2014 Indias rank was 38 now it is 104 in democracy
Agar tere ko jyada hi deshbhakti dikhani hai to India Mein Aakar dekha
👍👍👍
Jio ❤
👍👍👍👍👍👍👍👍👍👍🖤🖤🖤👍
Bhai Sahara baala paisa kab milega
Well done dhru bhai
👌👌👌👌 कितना अच्छा आपके मुंह से लग रहा है सच्ची बात ना तो कभी न्यूज़ में दिखाई जाती है ना पेपर में लिखी जाती है सलूट है भाई भी धूम लाठी आपको
Ye pagal hai badhkata hai 😢or phir   ladai करवाता hai
Haryana ka chief minister bnna
Apni party bna ke politics meaajao
💯 dhruv rathee current ....❤🎉🎉🎉
Thunks bhai in khtro se agah krne ke lia ❤❤
Your ✅✅
We want Congress Mukt Bharat
Modie op
You are real Hero
"Deshbhak   ❌ 
Desh dhrohi 💯"
Great sir
Nice 👍
सुधीर चौधरी आज तक एंकर ने जातिवाद फेला दिया है आज उसने साबित कर दिया पीएम तनाशा है।
❌❌❌❌❌❌❌❌modi
😢😢😢😢😢😢😢😢😢😢😢😢😢
😮😮😮😮😮😮ooo
