comment
मैं आपके साथ हु
😢😢😢😢
Justice for neet students matlab me samjha nahi or me Manta hu jo dhruv rathee ko dekhta sunta hai vo mera bhai ya bahn hai kyunki ye banda bina dare sach bolta hai to please koi bataega justice for neet students matlab kya hai
Ser ho tum ham sab tomàra sath hai
Namaskar dalal media
Bangladesh pr ek video
Godemeedeabadnamkartahai
❤❤❤
Jai hind sir❤
Best knowledge 👏👏
Love you 🤟😘
❤❤❤❤❤ dhruve rathee people like you
❤❤❤❤
Write bhai
भाई कुत्ता भुके हजार हाथी चले बाजार सच्चाई कभी नहीं मरती बस सच्चाई की राह पर चलो सच्चे लोग कम ही सही आपके साथ है।
wah bhai
wah wah
❤❤❤
🥹🥹🥹🥹🥹valdan Bhai
Your ✅✅ 🥹🥹🥹
You really did it Dhruv Rathee ❤❤
Disclaimer: Honey Singh and Badshah not harmed in this video 💀
"वाकई राजा है तु

 ध्रुव राठी  keep it up 

लगे रहो सच बोलने में ।😊😊😊😊"
❤❤❤ love you dhuruv sir
"Watching this after 3 months I can say Your videos gave the spark which was needed during election time and the fire which broke out gave a result which brought back the hopes, So Thank You !"
"Your courage and dedication to exposing the truth are truly admirable. In a world where corruption and deceit often go unnoticed, your voice stands as a beacon of honesty and integrity. Despite the challenges and opposition you face from those who fear the truth, you continue to inspire countless individuals with your fearless pursuit of justice. Remember, it’s not easy to fight against powerful forces, but your commitment to transparency and accountability is a service to the nation.Stay strong, Dhruv! Your efforts are making a difference, and more people than you realize are standing behind you, rooting for you, and valuing the truth you bring to light. Keep going, for the truth always prevails in the end.With all the best wishes,
A supporter of truth and justice"
"Your courage and dedication to exposing the truth are truly admirable. In a world where corruption and deceit often go unnoticed, your voice stands as a beacon of honesty and integrity. Despite the challenges and opposition you face from those who fear the truth, you continue to inspire countless individuals with your fearless pursuit of justice. Remember, it’s not easy to fight against powerful forces, but your commitment to transparency and accountability is a service to the nation.Stay strong, Dhruv! Your efforts are making a difference, and more people than you realize are standing behind you, rooting for you, and valuing the truth you bring to light. Keep going, for the truth always prevails in the end.With all the best wishes,
A supporter of truth and justice"
We are with you 😊😊😊
❤
Dhruv ko PM bna do desh bht aage jaega apko next time election mei khade hona chahiye sab apke sath h pls
Baat sahi hai bhai
Desh ka pradhanmantri Dhruv Rathee hona chahie❤
🙈
"Bs aise hi rahiye ga 
Please popular hone ke baad paisa ke liye n bik jayega"
L🎉
"Great Job sir ji,
God bless you 
Please keep it 6"
Dhruv Rathee good news
Good job
❤❤❤❤❤❤
सलाम है सर आप जैसे पत्रकार जी को
"Our country need you, please come back from Russia, godi media can't do anything"
आपकी बातों मेंदम है
ध्रुव जी आपका  विडिओ देख कर रोम रोम खडा हो जाता हे गोदी मीडिया का बहुत गुस्सा आता हे आप लोगो को साचाई बताते हो देश मे क्या चल रहा हे आप को मन से प्रणाम 🎉🎉🎉🎉🎉
🙏🙏🙏🙏
proud of you
are you great always.
Best of luck brother
"Great work 
brother I want. To know  about kashmir inocent killing that is going on from last 34 years still going on"
❤❤❤🎉🎉🎉🎉
Chindi chor
Mein Engineer banunga aur apne desh ke liye kam karunga na ki package ke liye
Love u bro
Heads off to you🙌🙏
"Allah,tumhari,hifajat,kare,aamin"
Don't give up 👍 and stay safe 😢
Bhai sahab 😂😂 mja aa gya
U R Videos R wonderful  I suggest to make Video on 2002 Riot in Gujarat against Muslims Anowar Hossain
Sunny Leone 😂
"रवीश कुमार ❤
धुर्व राठी ❤"
आप जो सोच रहे हैं वो संत रामपाल जी महराज कर रहे हैं ❤
AK bar संत रामपाल जी महराज जी का से संघर्ष वाला video बनावो भैया please वो सभी लोगो कि भलाई कर रहे हैं ❤❤
Love you all ❤❤
Thanks you so much ❤❤❤❤❤❤
You are the voice of the young generation Sir. Thank you sir for never giving up ✨
Good job 👍
मैं भी जाता हूं वोटिंग करने के लिए गांव आपका वीडियो देखकर
Dhruv Rathee ham sab sath hai
Jai Hind
❤ i lov you
"Congress se paise khane ke baad tum congress ke kaam ni aye. 😂. Agar expose krna hai to congress ke scam ko bhi highlight krte election ke time. Pe .  2g scam, coal scam , commonwealth games scam, london me robert wadra ke scam . Ye sab bhi agar highlight kiye hote tab manta ki tumko desh ki chinta hai. Tum bolte ki jo apke area ka acha leader hai usko vote do lekin tumko to congress se paisa khake current govt ki burai krni thi . Issi liye congress hari. Chor chor musere bhai 😂 dalali choro congress ka."
I Feel so Bad😔
Good sir🎉🎉🎉
Good job
❤❤❤
"Tere educational purpose video sehi hei lekin political ki baat ate hei typical western mentality ajate hei logoko bharkane ki kosish mat kar
Tere typical western country mentality logo ko pta chal raha hei behetar hei political video mat bana"
Bank ke liye kuchh dalo bhaiya Bank kaise Paisa loot rahi hai
Great 😃 sir
Are bhai apne bhut ache bat btai h aj din khush kar diya
What a fantastic video 😊😮
Good information sir ❤
Next pm Dhruv Rathee button ✅
😂😂😂😂😂😂😂😂😂😂
❤️❤️🙏
Bhai....u really Brave and we are very proud on u....u r the best and we are happy to be with you 😊😊😊
Watching from ❤Meghalaya
Superb jjj
Superb
Assam 🎉🎉🎉
🎉
Dhruv ❤❤❤🎉🎉🎉
Jai hind love from Bangladesh 🇧🇩❤
Please upload video on surrealism
Kya main aapka video download karke upload kar sakta hun YouTube Facebook mai
भईया आपसे सम्पर्क कैसे होगा एक वीडियो झारखंड के बेरोजगारी के बारे में बताएं।
Sir jab hm aapka video dekhne start kiye na tab se hm fb insta. Or bhi social media dekhna band kr diye hai bs aapka hi video dekhne ka man karta hai or energy bhi milti hai
Good information brother ❤
me bhai aapki fan hu ❤
Real Hero ❤
John Locke: when law ends tyranny begins.
🎉
Right yaar. Jada se jada kya hoga . We are with you. Plz.go on.❤
Justice for neet 2024
"Nhi hmlogo ko jannat jana hai dharti me exam dene aaye hai  ,                                                     dharti me jannat nhi hai"
Yha victim card dhru bhai khel gya
You are brilliant bro.
Dhruv Tara chamakta rahe .jio bro.
❤❤❤❤❤❤❤
Vande mae dum hai tha rahega....😊😊😊
"Our family will also by ur,side bro.😊"
Dynamic meesage for all human society.
❤❤❤❤❤ Bhart mata ki jay
Bhai aapki bat sunna acha lagta hai
Mera real superhero
Salut sir
"An unknown person from whom I have gained immense knowledge.  
I believe I will definitely meet that person. -Dhruv Rathee,Juli Lbr and also first child❤❤"
Thank you sir ❤❤❤❤🎉🎉🎉
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
Good
सच्चे दिलों ❤❤ लव यू ❤
વેરીગુડ
"I love ""DR🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰"
"I love ""DR🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰"
😢😢 Just kepp goong we are with you❤
