comment
"Link to Dhruv Rathee Academy courses: https://academy.dhruvrathee.com/home 
Use Coupon Code: THANKYOU for flat 50% off on any course."
Nice sir ji
Dhruv rathi ji jindabad jindabad jindabad
every indians have to see this video
Dhruv rathe  tiger 56 inchka sinaa
"Yeh modi jhote pakhande hein. Deshe eskleye alag ho raha hein.  Modi ko gu mottro pelaw,  or haati ki lang seh chodaw"
Great job bro keep it up
Arey india ka Pm ka photo ni hoga toh pakistani pm ka photo hoga
Tera channel kyu band ni hua😂
S jaishankar wala master stroke hai
Rajasthan wale bhasan me toh kahi muslim word ka use hi ni kia😂
Yaani modi hindu toh koi feroz mulle  ka paidaish ni hai
Accha ek baat btao tumhe inke alawa kya saare opposition wle netao mein sb deshbhakt nazar aate hai kya ?? Thoda rahul mamata and kejrudin pe v video bnaya kr tb teri nispaksh patrakarita ko sahi samjhunga
पापी है मोदी
Hasina - modi same husband wife
Hasina modir moto same rajneeti korte gacilo..pacai latti diye bd lokjon ber kore dice
True man
Jyada se jyada is video ko share kre....desh ke har aadmi ko y video pauchni chaiye..❤
YouTube ka sahi use use khte h...well done DHRUV bhai❤❤❤
DHRUV Bhai.... well done❤
Modi sarkaar girao desh ko bacchao
Very nice video Bhai God bless you
सबका साथ सबका विकास तो कॉंग्रेस करती थी
जब तक कि आप जैसे लोग जिंदा है तब तक इस देश का बाल भी बाका नहीं कर पाएगी गंदी राजनीति
awesome presentation also he supported a dictator Hasina government.
Bhaiyo ore bahano ham sab ko mile kare rhna hai chay wo hindu ho chay muslim ❤
400 पार रोक्नेवाला एकमात्र हिरो।
"arreee kuch bolne se pehhle soch ke bol ... 2014 se pehle kya bharat ka position bohot strong tha .... jo kuch bhi abhi hai voh theek hai. congress ne konsa achha kaam kiya ek no. ki third class party hai vog..... jo karta hai usse aur  support krne ke bajaye esi bekar videos mat banao.... 
JAI BHARAT 
@)@( AND FOREVER MODI JI ONLY!!!!!!!!!"
Right
My Favourite Youtuber ❤
❤❤❤
Sahi Bole bhai
"दोस्तों देश का
सबसे बड़े गुंडा 
मोदी अडानी अमित"
"दोस्तों 
हम दिल्ली वासी ‌हम देशवासी केजरीवाल के साथ है 😢 दोस्तों 
देश का"
Le modi ji :bhai yaha kya ho raha 😢 😂😂
fearless voice 💪
Geniune rathee
goooooooooooood👍👍
पोल खोल दि मोदी कि.... राठी भाई ने गुड जॉब भाई....... मुझे आपके व्हिडिओ बोहोत पसंद ह भाई आयसे ही व्हिडिओ बनते रहे... 🙏👍💯👌
Bro really said Uddhav Thakare is better 😂😂😂😂😂😂😂😂😂😂😂😂😂
Salute hai bhai
Kya video banai hai bhai sach mein tumhen dar nahin lagta Jai Hind 🇮🇳🙏💥🔥💯👍👍
good
कर हर मैदानफतेह
"Yes, you are right bro. Asa hona hi tha ya chize or bura ki aur ki din india ma muslims ki halat gaza ki tara ho giya ge. Ais liya Iqbal aur Junah na Pakistan bana ya.🤔🤔🤫🤫"
Bhai me aapka bhot bada fan aapki video bhot acchi h jo logoka band dimag kholti aapse milne bhot badi iccha h😮😮
It's unbelievable how such insecure cowards get to the top
Or jada apna course ka parchar maat kar bhai samjha har video ma course ka baat karte rahte ho
Bhai sab galat thik hai par tum jo bol rahe ho Oo sahi kisa ho sakta hai bolo 2014 se pahela to congress he the na to desh ku nhi aaga hua agar Congress. Thik se kaam karti to fir sarkar ku change hoti or sab se jada Dange to congress time he hua karte tha # agar modi ji apne dusman ko hata deta hai to tu to kab ka haat jata  bol
Druv is Pakistan agent
Fake video
Salam hai dur Rathi ko jo aaj ke naujawan hai lekin sach bolate hain aur sach ka sath dete Hain bahut bahut shukriya main ek Musalman hun
Modi Ji ki itna jhooth dekhne ke bad bhi Anya bhakton Ko akl Nahin aaega vah to khush hai ki Musalman Musalman kar raha hai
Salute for this ground reality showing
"Bhai Thanks A Lot meri aankhein Khol Di 😢😢😢😢😢😢😢😢😢
Grand Salute to you 🫡"
Dhruv bhai isreal aur iran ka video creat kare
😮😮😮😮
Thanks
अब मोदी के पास कोईई मुद्दा नहीं बचा है अब हिन्दू मुसलमान फिर करेगें
"महाझूठानंद मोदी
इनको महिलाओं की सुरक्षा से मतलब नही ये फूट डालो राज करो पर विश्वास करते हैं
विरोधियों को ईडी सीबीआई आदि से धमकाओ पैसा लो प्रेस पर प्रतिबंध लगाओ सही बात बाहर न आने दो कभी मुसलमान कभी ईसाई कभी पंजाबी कभी चाईना के साथ अपना नाता जोडते है यही इनकी फितरत है"
"Well explained. Non biological is one of the best DRAMATIST in the world. Whatever he promises ,always he does opposite. They don't have any agenda except communalism."
Modi ne anginat mukhotay laga rakhay hain.
"Why Nsp scholarship don't provide to minorty students,  I request to u please make video about nsp scholarship"
❤❤❤❤❤❤❤
Hats off dhruv rathee bhaiya❤❤❤❤❤❤❤❤❤❤❤❤
Sir aapke video kannad me banare naa vo proper kannada anuvaad karnewalonko lekar kijiye plase Sir ❤❤❤
Sirf berojgar or gribo ko chhodkar modi ka sbse bhot karibi nata h😂😂
Jaago hinduo jaago
❤
The line : 34 saal ka bacca kabhi dekha hein kabhi is epic 🫡🫡
"In this democratic country ( for just name) we need a mindset like you , but it's to late after some years after this beautiful country will separate for religious fights ."
"Dhruv bhai desh bacha toh janata bacha, shan bacha rahega aisa janjagruti ke liye bahut bahut badhai, aaplogoko tapasya rangbhi larahe."
Ohh
"Thanks for showing reality,he is dangerous virus"
"MODI JI IS A DICTATOR BUT WHAT ABOUT IF muslim was in majority?
So, shut up you silent, hypocrite  peoples.
The opposition  are real hypocrite  and pretend to be fighting the cause of INDIAN or HINDUS.
MODI JI ZINDABAD.
I AM COMPLETELY WITH AHMED RIZWAN, HE A REAL MUSLIM WHO UNDERSTAND  HUMANITY."
Koyi nhi Vakt bolega Modi  bhi ghutno pr ayega
Thanks bro tum jasy sachy insaan b ho India mai warna ham j and k kay loogh sochty hai sab india modi ky saath RSS ky puppet hai Thanku so mach for explaining the truth of So Called RSS
Assam Ka CM Himmanta biswa Sharma Ka vdo banau sir (Assam public dimand) plzzzz
Love you dada❤❤❤
❤
👌👌👌👌
Sabbashhhh
"....... Proven that..... a very good and successful actor,, 
Halal karne ki pahele morga, bakhra ko accha accha khana, peyar dena cahiye  .... Janta ko eycha... accha lagta hy  .... 😅😅😇😇😇😴😴🙏🙏🙏"
आपका वीडियो आज ही देखा है तो इतने दिनों से काश्मीर आज़ाद क्यो नही हुआ था?
"Real protector of democracy and constitution you are ""RATHI JI."""
"Appreciable comments, reality and facts."
Modi bhakt daru peene Wale ganja peene Wale murkh anpadh gawar hai
Good sirji me hiten.patel RAJKOT Gujarat
"Great!
Born journalist!"
Keep it up ध्रुव....very nice....
❤❤❤❤
Who iis responsibility
😂😂😂vaah modi ji vaaah
How  to Playing
