comment
100%
"Always the weapon makers are in profit. Better to say wars occur because of two reasons:-
1. Selling of weapons 
2. To divert attention of the commoners from any failure of government"
"মই তোমাৰ ভিডিও সদায় চাওঁ, আৰু ভাল লাগে , অসম ৰ ভিডিও বনাইছা বাৰু আৰু বনাবাচোন ।।"
Rathi bhai ye 5 desh khud Attankwadi hai
"Ek din ye America bhugtega uski hatiyar usi par chalenge. Kyu ki nature ka law hai,jo boenge wohi upjega."
Mirzapur season me bhi yahi baat hai jitne dange honge utne gun bechenge 😮
21:13 jonathan netnyahu jo  elder brother tha benjamin netnyahu ka o ek operation me mara gaya tha o to nahi bataya
🤔 kya baat h sir
What about India breaching Nepal border?
"We need Eran Yeager 💀💀 rumbling
~ ??"
Very informative and revolutionised video.
Leaderko Kuchh bhi karne se pahale public se permission lekar hi karna necessary hona chahiye.
Gajab ka shakuni hai American.. pahle hathiyar becho fir testing pitch taiyar karo unhi desho me.. aur fir hathiyar becho... Aur duniya ko bataye ham loktantra ke himayti hai.🎉🎉😂😂❤❤
Bhai Bohot Acha video banaye ha Love From Pakistan
outstanding informaiton
Great topic and awareness from these money sucking ticks
True multinational companies are the bloodsuckers of the world.
"Druv Sir,
 I'm ur big fan. I pray for you n your family to be blessed from all evils, u r only person who is exposing all corruption in its true form. U r a true Patriot of India and a brave Soul.. keep doing ur great work country needs more Honest people like u."
"Alhamdulillah I'm proud of our India, this is a proud country which loves peace & doesn't starts war at any cost."
Cogratulations for your research. Amazing❤
Matlab hum tax bhare khud ki marwane ke liye 🙂
Good
Australia is best
Karachi Pakistan   Altaf hussan pe video banao
Amerika sab se bara saian Israel ko isliye soport kar raha hai ..aur aisa kam kar raha hai jaise ye ladai chale....aur midea ke samne khule aam nhut bolraha hai...
Hii
3:00 Wow! Just wow!
You tell true
🇵🇸❤free Palestinian
Wow bro kya bolte ho 🎉
"Well done 🎉🎉
Very good information"
Awesome Sir. Stay Blessed
zionts to hai bure all jews liveing in isreal are bad haven't you seen how they kicked the Palestinians out of their houses..
"Dhruv I'm from Pakistan 
But agree 💯 with you."
Israel son of America
Why would UN stop this war then? What a manipulative game. 🤮 Laanat ho in politicians py or weapon companies py.
Tu bhi wohi karta na bhai only profit hai ki nahi
Matlab jo bhi ho raha hai bo ek sochi samjhi chal hai is me pista sirf lachar garib janta hi hai 😢😢
But Number one arms importer is India in the world.
Bheiya Manipur kaa eak shahhee baat ek video bana do na please
Incredible 🤞🏻
They selling weapons for war or if somebody is buying weapons to do war is more worse.
The weapons industry is the bane of the present times.
How bless we are❤ you open our eyes like aise b sochte h log.
So sad all innocent people 😢😢😢😢😢😢
Bhai itna sach kesy bol lety ho Love From Pakistan 🇵🇰♥️
Tobacco industry bhi ek bahot badi industry hai jiska fayeda direct sarkar aur tobacco companies ko hota hai
Wa bhai
"Aise hi video banao Cigarettes par, ye bhi same hai weapons bechne ki tarah, guns use karne ke liye jail hai par banane waala usko bech sakta hai..isi tarah smoking causes cancer bolte hai par banana aur bechna bilkul jaayaz hai??"
😢😢😢😢😢😢😢😢😢
""
"Use your brain and your heart. No government can maintain power without dividing its people. What if every citizen came together, united in purpose and strength? Imagine the power we hold when we question the status quo, refuse to be manipulated, and demand a better future. Together, we can create a society where love and understanding prevail over hatred and division. Let’s rise above political games and build a nation where every voice is heard and every individual matters. Together, we can break the chains of division and forge a path toward true unity and progress."""
Great video well done dhruv rathee ❤❤❤
GS4 security of UK is worlds largest private army
Napunsak hai UNO
CAN U MAKE A VIDEO ABOUT SUPERPOWERS OR ABOUT THE RESUT OF WARS BASED UPEN PAST PREDICTION OF WW2 AND WW1 AND ABOUT TODAYS MUILITARY CONDITONS AND ANY GUESSES About ALLIES
very nice sahar
"In the ancient times, there were no sophisticated weapons and there were wars. without advance weapons war is exists with conventional way"
An eye for eye makes the whole  world  blind ~ MAHATMA GANDHI
Excellent.
Rght❤
That means all war is a planning for business
"9:36 25 people death, not 35
You are good, big fan of your team and knowledge"
❤❤😢😢😢❤❤
